head,winner,loser,subject_id,center,left,right,validation
49,23,44,asjp7tndpd,materials/imgs/D79.png,materials/imgs/D32.png,materials/imgs/D74.png,random
50,22,35,asjp7tndpd,materials/imgs/D8.png,materials/imgs/D3.png,materials/imgs/D53.png,random
17,24,27,asjp7tndpd,materials/imgs/D22.png,materials/imgs/D34.png,materials/imgs/D37.png,random
17,36,56,asjp7tndpd,materials/imgs/D22.png,materials/imgs/D55.png,materials/imgs/D85.png,random
51,33,45,asjp7tndpd,materials/imgs/D80.png,materials/imgs/D75.png,materials/imgs/D51.png,random
20,22,14,asjp7tndpd,materials/imgs/D26.png,materials/imgs/D3.png,materials/imgs/D19.png,random
9,13,29,asjp7tndpd,materials/imgs/D111.png,materials/imgs/D46.png,materials/imgs/D18.png,random
13,13,50,asjp7tndpd,materials/imgs/D18.png,materials/imgs/D8.png,materials/imgs/D18.png,check
59,37,47,asjp7tndpd,materials/imgs/D92.png,materials/imgs/D56.png,materials/imgs/D77.png,validation
15,55,56,asjp7tndpd,materials/imgs/D20.png,materials/imgs/D84.png,materials/imgs/D85.png,validation
19,61,40,asjp7tndpd,materials/imgs/D25.png,materials/imgs/D64.png,materials/imgs/D95.png,random
9,12,8,asjp7tndpd,materials/imgs/D111.png,materials/imgs/D11.png,materials/imgs/D17.png,random
24,30,51,asjp7tndpd,materials/imgs/D34.png,materials/imgs/D47.png,materials/imgs/D80.png,random
50,17,41,asjp7tndpd,materials/imgs/D8.png,materials/imgs/D22.png,materials/imgs/D65.png,random
10,6,29,asjp7tndpd,materials/imgs/D14.png,materials/imgs/D105.png,materials/imgs/D46.png,random
32,61,10,asjp7tndpd,materials/imgs/D49.png,materials/imgs/D14.png,materials/imgs/D95.png,random
3,27,7,asjp7tndpd,materials/imgs/D102.png,materials/imgs/D106.png,materials/imgs/D37.png,random
7,7,2,asjp7tndpd,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
56,39,9,asjp7tndpd,materials/imgs/D85.png,materials/imgs/D6.png,materials/imgs/D111.png,validation
52,18,6,asjp7tndpd,materials/imgs/D81.png,materials/imgs/D105.png,materials/imgs/D24.png,validation
27,44,13,asjp7tndpd,materials/imgs/D37.png,materials/imgs/D18.png,materials/imgs/D74.png,random
57,17,58,asjp7tndpd,materials/imgs/D87.png,materials/imgs/D22.png,materials/imgs/D9.png,random
51,59,1,asjp7tndpd,materials/imgs/D80.png,materials/imgs/D92.png,materials/imgs/D1.png,random
43,8,22,asjp7tndpd,materials/imgs/D68.png,materials/imgs/D3.png,materials/imgs/D11.png,random
20,53,5,asjp7tndpd,materials/imgs/D26.png,materials/imgs/D82.png,materials/imgs/D104.png,random
19,10,34,asjp7tndpd,materials/imgs/D25.png,materials/imgs/D14.png,materials/imgs/D52.png,random
24,12,15,asjp7tndpd,materials/imgs/D34.png,materials/imgs/D20.png,materials/imgs/D17.png,random
40,40,35,asjp7tndpd,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
32,2,50,asjp7tndpd,materials/imgs/D49.png,materials/imgs/D8.png,materials/imgs/D101.png,validation
7,13,38,asjp7tndpd,materials/imgs/D106.png,materials/imgs/D57.png,materials/imgs/D18.png,validation
55,2,8,asjp7tndpd,materials/imgs/D84.png,materials/imgs/D101.png,materials/imgs/D11.png,random
20,3,49,asjp7tndpd,materials/imgs/D26.png,materials/imgs/D79.png,materials/imgs/D102.png,random
28,38,15,asjp7tndpd,materials/imgs/D4.png,materials/imgs/D20.png,materials/imgs/D57.png,random
14,45,46,asjp7tndpd,materials/imgs/D19.png,materials/imgs/D75.png,materials/imgs/D76.png,random
7,24,60,asjp7tndpd,materials/imgs/D106.png,materials/imgs/D94.png,materials/imgs/D34.png,random
43,18,59,asjp7tndpd,materials/imgs/D68.png,materials/imgs/D24.png,materials/imgs/D92.png,random
7,1,24,asjp7tndpd,materials/imgs/D106.png,materials/imgs/D1.png,materials/imgs/D34.png,random
46,46,48,asjp7tndpd,materials/imgs/D76.png,materials/imgs/D76.png,materials/imgs/D78.png,check
15,55,56,asjp7tndpd,materials/imgs/D20.png,materials/imgs/D84.png,materials/imgs/D85.png,validation
62,13,29,asjp7tndpd,materials/imgs/D96.png,materials/imgs/D46.png,materials/imgs/D18.png,validation
22,17,58,asjp7tndpd,materials/imgs/D3.png,materials/imgs/D9.png,materials/imgs/D22.png,random
28,26,20,asjp7tndpd,materials/imgs/D4.png,materials/imgs/D36.png,materials/imgs/D26.png,random
35,54,9,asjp7tndpd,materials/imgs/D53.png,materials/imgs/D111.png,materials/imgs/D83.png,random
61,20,24,asjp7tndpd,materials/imgs/D95.png,materials/imgs/D26.png,materials/imgs/D34.png,random
7,48,33,asjp7tndpd,materials/imgs/D106.png,materials/imgs/D51.png,materials/imgs/D78.png,random
35,55,41,asjp7tndpd,materials/imgs/D53.png,materials/imgs/D65.png,materials/imgs/D84.png,random
39,3,60,asjp7tndpd,materials/imgs/D6.png,materials/imgs/D94.png,materials/imgs/D102.png,random
46,46,48,asjp7tndpd,materials/imgs/D76.png,materials/imgs/D76.png,materials/imgs/D78.png,check
29,59,47,asjp7tndpd,materials/imgs/D46.png,materials/imgs/D92.png,materials/imgs/D77.png,validation
1,38,46,asjp7tndpd,materials/imgs/D1.png,materials/imgs/D57.png,materials/imgs/D76.png,validation
15,25,20,asjp7tndpd,materials/imgs/D20.png,materials/imgs/D26.png,materials/imgs/D35.png,random
50,56,43,asjp7tndpd,materials/imgs/D8.png,materials/imgs/D68.png,materials/imgs/D85.png,random
27,62,42,asjp7tndpd,materials/imgs/D37.png,materials/imgs/D96.png,materials/imgs/D66.png,random
56,28,24,asjp7tndpd,materials/imgs/D85.png,materials/imgs/D34.png,materials/imgs/D4.png,random
26,42,45,asjp7tndpd,materials/imgs/D36.png,materials/imgs/D66.png,materials/imgs/D75.png,random
61,41,35,asjp7tndpd,materials/imgs/D95.png,materials/imgs/D53.png,materials/imgs/D65.png,random
15,18,48,asjp7tndpd,materials/imgs/D20.png,materials/imgs/D24.png,materials/imgs/D78.png,random
7,7,2,asjp7tndpd,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
47,41,3,asjp7tndpd,materials/imgs/D77.png,materials/imgs/D102.png,materials/imgs/D65.png,validation
50,2,34,asjp7tndpd,materials/imgs/D8.png,materials/imgs/D101.png,materials/imgs/D52.png,validation
3,45,46,asjp7tndpd,materials/imgs/D102.png,materials/imgs/D76.png,materials/imgs/D75.png,random
20,19,17,asjp7tndpd,materials/imgs/D26.png,materials/imgs/D22.png,materials/imgs/D25.png,random
42,8,34,asjp7tndpd,materials/imgs/D66.png,materials/imgs/D11.png,materials/imgs/D52.png,random
30,39,19,asjp7tndpd,materials/imgs/D47.png,materials/imgs/D6.png,materials/imgs/D25.png,random
14,57,27,asjp7tndpd,materials/imgs/D19.png,materials/imgs/D37.png,materials/imgs/D87.png,random
24,37,18,asjp7tndpd,materials/imgs/D34.png,materials/imgs/D24.png,materials/imgs/D56.png,random
35,3,44,asjp7tndpd,materials/imgs/D53.png,materials/imgs/D74.png,materials/imgs/D102.png,random
35,35,40,asjp7tndpd,materials/imgs/D53.png,materials/imgs/D64.png,materials/imgs/D53.png,check
27,55,9,asjp7tndpd,materials/imgs/D37.png,materials/imgs/D84.png,materials/imgs/D111.png,validation
20,59,26,asjp7tndpd,materials/imgs/D26.png,materials/imgs/D36.png,materials/imgs/D92.png,validation
36,28,30,asjp7tndpd,materials/imgs/D55.png,materials/imgs/D4.png,materials/imgs/D47.png,random
38,61,33,asjp7tndpd,materials/imgs/D57.png,materials/imgs/D95.png,materials/imgs/D51.png,random
2,53,19,asjp7tndpd,materials/imgs/D101.png,materials/imgs/D25.png,materials/imgs/D82.png,random
33,45,24,asjp7tndpd,materials/imgs/D51.png,materials/imgs/D34.png,materials/imgs/D75.png,random
40,62,9,asjp7tndpd,materials/imgs/D64.png,materials/imgs/D96.png,materials/imgs/D111.png,random
10,42,46,asjp7tndpd,materials/imgs/D14.png,materials/imgs/D66.png,materials/imgs/D76.png,random
46,33,12,asjp7tndpd,materials/imgs/D76.png,materials/imgs/D17.png,materials/imgs/D51.png,random
50,50,13,asjp7tndpd,materials/imgs/D8.png,materials/imgs/D18.png,materials/imgs/D8.png,check
25,54,18,asjp7tndpd,materials/imgs/D35.png,materials/imgs/D83.png,materials/imgs/D24.png,validation
39,20,46,asjp7tndpd,materials/imgs/D6.png,materials/imgs/D26.png,materials/imgs/D76.png,validation
53,51,9,asjp7tndpd,materials/imgs/D82.png,materials/imgs/D111.png,materials/imgs/D80.png,random
4,57,19,asjp7tndpd,materials/imgs/D103.png,materials/imgs/D25.png,materials/imgs/D87.png,random
10,12,34,asjp7tndpd,materials/imgs/D14.png,materials/imgs/D17.png,materials/imgs/D52.png,random
42,2,8,asjp7tndpd,materials/imgs/D66.png,materials/imgs/D11.png,materials/imgs/D101.png,random
49,55,62,asjp7tndpd,materials/imgs/D79.png,materials/imgs/D96.png,materials/imgs/D84.png,random
18,12,15,asjp7tndpd,materials/imgs/D24.png,materials/imgs/D20.png,materials/imgs/D17.png,random
32,55,43,asjp7tndpd,materials/imgs/D49.png,materials/imgs/D84.png,materials/imgs/D68.png,random
40,40,35,asjp7tndpd,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
33,15,59,asjp7tndpd,materials/imgs/D51.png,materials/imgs/D92.png,materials/imgs/D20.png,validation
26,32,30,asjp7tndpd,materials/imgs/D36.png,materials/imgs/D47.png,materials/imgs/D49.png,validation
36,41,43,asjp7tndpd,materials/imgs/D55.png,materials/imgs/D65.png,materials/imgs/D68.png,random
5,14,29,asjp7tndpd,materials/imgs/D104.png,materials/imgs/D19.png,materials/imgs/D46.png,random
53,34,33,asjp7tndpd,materials/imgs/D82.png,materials/imgs/D51.png,materials/imgs/D52.png,random
23,38,42,asjp7tndpd,materials/imgs/D32.png,materials/imgs/D57.png,materials/imgs/D66.png,random
20,53,18,asjp7tndpd,materials/imgs/D26.png,materials/imgs/D82.png,materials/imgs/D24.png,random
17,49,48,asjp7tndpd,materials/imgs/D22.png,materials/imgs/D79.png,materials/imgs/D78.png,random
5,11,57,asjp7tndpd,materials/imgs/D104.png,materials/imgs/D16.png,materials/imgs/D87.png,random
40,40,35,asjp7tndpd,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
45,62,28,asjp7tndpd,materials/imgs/D75.png,materials/imgs/D96.png,materials/imgs/D4.png,validation
13,38,23,asjp7tndpd,materials/imgs/D18.png,materials/imgs/D32.png,materials/imgs/D57.png,validation
28,25,62,asjp7tndpd,materials/imgs/D4.png,materials/imgs/D96.png,materials/imgs/D35.png,random
28,36,27,asjp7tndpd,materials/imgs/D4.png,materials/imgs/D37.png,materials/imgs/D55.png,random
18,24,54,asjp7tndpd,materials/imgs/D24.png,materials/imgs/D34.png,materials/imgs/D83.png,random
56,57,40,asjp7tndpd,materials/imgs/D85.png,materials/imgs/D64.png,materials/imgs/D87.png,random
51,36,30,asjp7tndpd,materials/imgs/D80.png,materials/imgs/D55.png,materials/imgs/D47.png,random
21,39,46,asjp7tndpd,materials/imgs/D29.png,materials/imgs/D76.png,materials/imgs/D6.png,random
40,34,62,asjp7tndpd,materials/imgs/D64.png,materials/imgs/D96.png,materials/imgs/D52.png,random
40,40,35,asjp7tndpd,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
2,30,46,asjp7tndpd,materials/imgs/D101.png,materials/imgs/D76.png,materials/imgs/D47.png,validation
38,28,9,asjp7tndpd,materials/imgs/D57.png,materials/imgs/D111.png,materials/imgs/D4.png,validation
44,20,5,asjp7tndpd,materials/imgs/D74.png,materials/imgs/D104.png,materials/imgs/D26.png,random
30,1,61,asjp7tndpd,materials/imgs/D47.png,materials/imgs/D1.png,materials/imgs/D95.png,random
37,55,58,asjp7tndpd,materials/imgs/D56.png,materials/imgs/D9.png,materials/imgs/D84.png,random
20,15,31,asjp7tndpd,materials/imgs/D26.png,materials/imgs/D48.png,materials/imgs/D20.png,random
13,15,21,asjp7tndpd,materials/imgs/D18.png,materials/imgs/D29.png,materials/imgs/D20.png,random
23,48,20,asjp7tndpd,materials/imgs/D32.png,materials/imgs/D26.png,materials/imgs/D78.png,random
32,36,5,asjp7tndpd,materials/imgs/D49.png,materials/imgs/D55.png,materials/imgs/D104.png,random
46,46,48,asjp7tndpd,materials/imgs/D76.png,materials/imgs/D76.png,materials/imgs/D78.png,check
3,9,23,asjp7tndpd,materials/imgs/D102.png,materials/imgs/D32.png,materials/imgs/D111.png,validation
26,30,32,asjp7tndpd,materials/imgs/D36.png,materials/imgs/D47.png,materials/imgs/D49.png,validation
24,9,54,asjp7tndpd,materials/imgs/D34.png,materials/imgs/D111.png,materials/imgs/D83.png,random
37,54,6,asjp7tndpd,materials/imgs/D56.png,materials/imgs/D105.png,materials/imgs/D83.png,random
23,4,30,asjp7tndpd,materials/imgs/D32.png,materials/imgs/D47.png,materials/imgs/D103.png,random
29,31,60,asjp7tndpd,materials/imgs/D46.png,materials/imgs/D94.png,materials/imgs/D48.png,random
58,61,20,asjp7tndpd,materials/imgs/D9.png,materials/imgs/D95.png,materials/imgs/D26.png,random
51,3,36,asjp7tndpd,materials/imgs/D80.png,materials/imgs/D102.png,materials/imgs/D55.png,random
52,55,47,asjp7tndpd,materials/imgs/D81.png,materials/imgs/D77.png,materials/imgs/D84.png,random
35,35,40,asjp7tndpd,materials/imgs/D53.png,materials/imgs/D64.png,materials/imgs/D53.png,check
54,18,50,asjp7tndpd,materials/imgs/D83.png,materials/imgs/D24.png,materials/imgs/D8.png,validation
20,59,26,asjp7tndpd,materials/imgs/D26.png,materials/imgs/D36.png,materials/imgs/D92.png,validation
51,49,27,asjp7tndpd,materials/imgs/D80.png,materials/imgs/D79.png,materials/imgs/D37.png,random
33,53,44,asjp7tndpd,materials/imgs/D51.png,materials/imgs/D82.png,materials/imgs/D74.png,random
8,13,61,asjp7tndpd,materials/imgs/D11.png,materials/imgs/D95.png,materials/imgs/D18.png,random
57,6,27,asjp7tndpd,materials/imgs/D87.png,materials/imgs/D37.png,materials/imgs/D105.png,random
37,35,33,asjp7tndpd,materials/imgs/D56.png,materials/imgs/D51.png,materials/imgs/D53.png,random
39,22,60,asjp7tndpd,materials/imgs/D6.png,materials/imgs/D94.png,materials/imgs/D3.png,random
5,34,2,asjp7tndpd,materials/imgs/D104.png,materials/imgs/D101.png,materials/imgs/D52.png,random
40,40,35,asjp7tndpd,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
55,27,7,asjp7tndpd,materials/imgs/D84.png,materials/imgs/D106.png,materials/imgs/D37.png,validation
53,54,17,asjp7tndpd,materials/imgs/D82.png,materials/imgs/D83.png,materials/imgs/D22.png,validation
15,36,28,asjp7tndpd,materials/imgs/D20.png,materials/imgs/D55.png,materials/imgs/D4.png,random
31,39,32,asjp7tndpd,materials/imgs/D48.png,materials/imgs/D49.png,materials/imgs/D6.png,random
34,55,52,asjp7tndpd,materials/imgs/D52.png,materials/imgs/D84.png,materials/imgs/D81.png,random
35,48,3,asjp7tndpd,materials/imgs/D53.png,materials/imgs/D102.png,materials/imgs/D78.png,random
38,12,30,asjp7tndpd,materials/imgs/D57.png,materials/imgs/D47.png,materials/imgs/D17.png,random
24,23,35,asjp7tndpd,materials/imgs/D34.png,materials/imgs/D53.png,materials/imgs/D32.png,random
55,36,11,asjp7tndpd,materials/imgs/D84.png,materials/imgs/D16.png,materials/imgs/D55.png,random
7,7,2,asjp7tndpd,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
40,39,52,asjp7tndpd,materials/imgs/D64.png,materials/imgs/D6.png,materials/imgs/D81.png,validation
46,54,39,asjp7tndpd,materials/imgs/D76.png,materials/imgs/D83.png,materials/imgs/D6.png,validation
46,5,1,aztmcf2wlb,materials/imgs/D76.png,materials/imgs/D1.png,materials/imgs/D104.png,random
12,56,3,aztmcf2wlb,materials/imgs/D17.png,materials/imgs/D102.png,materials/imgs/D85.png,random
49,59,57,aztmcf2wlb,materials/imgs/D79.png,materials/imgs/D87.png,materials/imgs/D92.png,random
48,56,22,aztmcf2wlb,materials/imgs/D78.png,materials/imgs/D3.png,materials/imgs/D85.png,random
35,41,40,aztmcf2wlb,materials/imgs/D53.png,materials/imgs/D65.png,materials/imgs/D64.png,random
50,2,1,aztmcf2wlb,materials/imgs/D8.png,materials/imgs/D101.png,materials/imgs/D1.png,random
43,17,37,aztmcf2wlb,materials/imgs/D68.png,materials/imgs/D56.png,materials/imgs/D22.png,random
31,3,41,aztmcf2wlb,materials/imgs/D48.png,materials/imgs/D65.png,materials/imgs/D102.png,random
47,15,31,aztmcf2wlb,materials/imgs/D77.png,materials/imgs/D48.png,materials/imgs/D20.png,random
31,19,54,aztmcf2wlb,materials/imgs/D48.png,materials/imgs/D83.png,materials/imgs/D25.png,random
26,24,52,aztmcf2wlb,materials/imgs/D36.png,materials/imgs/D34.png,materials/imgs/D81.png,random
13,9,6,aztmcf2wlb,materials/imgs/D18.png,materials/imgs/D105.png,materials/imgs/D111.png,random
9,1,7,aztmcf2wlb,materials/imgs/D111.png,materials/imgs/D106.png,materials/imgs/D1.png,random
60,54,6,aztmcf2wlb,materials/imgs/D94.png,materials/imgs/D83.png,materials/imgs/D105.png,random
49,16,53,aztmcf2wlb,materials/imgs/D79.png,materials/imgs/D82.png,materials/imgs/D21.png,random
22,41,34,aztmcf2wlb,materials/imgs/D3.png,materials/imgs/D52.png,materials/imgs/D65.png,random
47,3,29,aztmcf2wlb,materials/imgs/D77.png,materials/imgs/D46.png,materials/imgs/D102.png,random
29,20,29,aztmcf2wlb,materials/imgs/D46.png,materials/imgs/D46.png,materials/imgs/D26.png,check
29,59,47,aztmcf2wlb,materials/imgs/D46.png,materials/imgs/D92.png,materials/imgs/D77.png,validation
38,28,9,aztmcf2wlb,materials/imgs/D57.png,materials/imgs/D111.png,materials/imgs/D4.png,validation
19,13,42,aztmcf2wlb,materials/imgs/D25.png,materials/imgs/D66.png,materials/imgs/D18.png,random
32,16,37,aztmcf2wlb,materials/imgs/D49.png,materials/imgs/D56.png,materials/imgs/D21.png,random
9,21,36,aztmcf2wlb,materials/imgs/D111.png,materials/imgs/D29.png,materials/imgs/D55.png,random
22,42,35,aztmcf2wlb,materials/imgs/D3.png,materials/imgs/D66.png,materials/imgs/D53.png,random
29,1,39,aztmcf2wlb,materials/imgs/D46.png,materials/imgs/D6.png,materials/imgs/D1.png,random
37,2,8,aztmcf2wlb,materials/imgs/D56.png,materials/imgs/D101.png,materials/imgs/D11.png,random
3,40,20,aztmcf2wlb,materials/imgs/D102.png,materials/imgs/D64.png,materials/imgs/D26.png,random
46,46,48,aztmcf2wlb,materials/imgs/D76.png,materials/imgs/D76.png,materials/imgs/D78.png,check
19,40,4,aztmcf2wlb,materials/imgs/D25.png,materials/imgs/D103.png,materials/imgs/D64.png,validation
27,55,9,aztmcf2wlb,materials/imgs/D37.png,materials/imgs/D84.png,materials/imgs/D111.png,validation
33,16,52,aztmcf2wlb,materials/imgs/D51.png,materials/imgs/D81.png,materials/imgs/D21.png,random
21,59,10,aztmcf2wlb,materials/imgs/D29.png,materials/imgs/D14.png,materials/imgs/D92.png,random
61,30,22,aztmcf2wlb,materials/imgs/D95.png,materials/imgs/D3.png,materials/imgs/D47.png,random
28,42,3,aztmcf2wlb,materials/imgs/D4.png,materials/imgs/D66.png,materials/imgs/D102.png,random
8,43,1,aztmcf2wlb,materials/imgs/D11.png,materials/imgs/D1.png,materials/imgs/D68.png,random
30,37,3,aztmcf2wlb,materials/imgs/D47.png,materials/imgs/D102.png,materials/imgs/D56.png,random
11,20,57,aztmcf2wlb,materials/imgs/D16.png,materials/imgs/D26.png,materials/imgs/D87.png,random
7,7,2,aztmcf2wlb,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
41,11,28,aztmcf2wlb,materials/imgs/D65.png,materials/imgs/D4.png,materials/imgs/D16.png,validation
50,2,34,aztmcf2wlb,materials/imgs/D8.png,materials/imgs/D101.png,materials/imgs/D52.png,validation
9,27,40,aztmcf2wlb,materials/imgs/D111.png,materials/imgs/D37.png,materials/imgs/D64.png,random
20,36,50,aztmcf2wlb,materials/imgs/D26.png,materials/imgs/D8.png,materials/imgs/D55.png,random
2,51,38,aztmcf2wlb,materials/imgs/D101.png,materials/imgs/D80.png,materials/imgs/D57.png,random
1,60,34,aztmcf2wlb,materials/imgs/D1.png,materials/imgs/D94.png,materials/imgs/D52.png,random
43,32,37,aztmcf2wlb,materials/imgs/D68.png,materials/imgs/D49.png,materials/imgs/D56.png,random
54,12,20,aztmcf2wlb,materials/imgs/D83.png,materials/imgs/D26.png,materials/imgs/D17.png,random
37,54,39,aztmcf2wlb,materials/imgs/D56.png,materials/imgs/D6.png,materials/imgs/D83.png,random
2,2,7,aztmcf2wlb,materials/imgs/D101.png,materials/imgs/D106.png,materials/imgs/D101.png,check
56,39,9,aztmcf2wlb,materials/imgs/D85.png,materials/imgs/D6.png,materials/imgs/D111.png,validation
37,6,19,aztmcf2wlb,materials/imgs/D56.png,materials/imgs/D25.png,materials/imgs/D105.png,validation
24,42,10,aztmcf2wlb,materials/imgs/D34.png,materials/imgs/D66.png,materials/imgs/D14.png,random
23,39,40,aztmcf2wlb,materials/imgs/D32.png,materials/imgs/D64.png,materials/imgs/D6.png,random
